,name,price,comment,data_person,likes,dislikes
64,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","گوشی خوبی ولی الان خیلی گرون شده
دوربین عقب خیلی خوب بود من با آنر8ایکس مقایسه کردم از 8ایکس بهتر بود ولی دوربین سلفی خوب نبود دوربین سلفی 8ایکس بهتر بود، یکم نسبت به آنر8ایکس کندتر برنامه هارو باز میکنه، صدای خیلی خوبی داره ولی صدارو تا آخر که بازی کنی بدنه گوشی میلرزه که این یکم بد
باطری هم خوب جواب میده
رنگ آبی خوشگلی داره
شارژر10واتی بجای 18واتی، هندزفری هم نداره","کاربر دیجی‌کالا
در تاریخ ۱۷ بهمن ۱۳۹۸",۱,۰
65,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",حتما پیشنهاد میشه,"Ahmad Hamedani
خریدار
در تاریخ ۱۷ بهمن ۱۳۹۸",۴,۰
66,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","من حدودا ۵ روز هست که این گوشی رو خریدم
۱۰۰ درصد راضی ام و نسبت به سامسونگ در این قیمت از همه لحاظ سرتره
طراحیش واقعا زیباست
به عنوان یک میان رده میتونه با پرچم دار ها رقابت کنه","امیرحسین صالحی
خریدار
در تاریخ ۱۷ بهمن ۱۳۹۸",۶,۰
67,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",عالیه,"کاربر مهمان
در تاریخ ۱۷ بهمن ۱۳۹۸",۲,۰
68,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","من این گوشی رو 10 بهمن خرید کردم از دیجیکالا رنگ مشکی و در موعد مقرر در ساعت مقرر برام ارسال شد
از نظر ظاهری بسیار شیک و خوشگل هست و بعنوان کادوی تولد برای مادرم خریدم . تمام برنامه ها بسیار راحت اجرا میشه . از نظر دوربین باید بگم تو رده قیمتی خودش دوربین خوبی داره . سخت افزار خوبی داره . رابط کاربری خوب اما مقداری پیچیده داره که باید مدتی کار کرد تا یاد گرفت . فقط از نقاط ضعفش میشه گفت بیرون زدگی دوربین و اینکه قاب و گلسش هرجایی پیدا نمیشه .","شیرزاد تاوتلی
خریدار
در تاریخ ۱۷ بهمن ۱۳۹۸",۵,۰
69,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",من واسه خرید این گوشی خیلی تحقیق کردم و یک ماه دنبال گوشی بودم که بلاخره موفق شدم و به این نتیجه رسیدم که نصبت به پولی که میدیم گوشیه خوبیه من اول e30s گرفتم و اصلا بدردنمیخورد اما شیائومی واقعا عالیه همه امکاناتش فقط بزرگترین مشکلش نداشتن هندزفری هستش..,"امین غفوری
خریدار
در تاریخ ۱۷ بهمن ۱۳۹۸",۵,۰
70,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",در این رنج قیمتی گوشی Y9 PRIME هم هست و دوربین پاپ اپ داره ولی این گوشی از هر لحاظ بهتره و اینکه دستتون بازه تا کدوم نسخه شو انتخاب کنید این گوشی یه مدل NOTE 8 Tهم داره ک اون ۲۰۰ گرم هست و NFCداره,"کاربر دیجی‌کالا
در تاریخ ۱۷ بهمن ۱۳۹۸",۷,۰
71,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",در کل گوشی خوبیه من تاحالا شیامی نداشتم,"علیرضا اسفندیاری
در تاریخ ۱۷ بهمن ۱۳۹۸",۳,۱
72,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",واقعاااا عالی خدایی سرعت کارآیی دوربین همه چیش عالیه من عا ۷۰داشتم سرعتش از ها هفتادم بیشتره,"علیرضا کریمی
در تاریخ ۱۷ بهمن ۱۳۹۸",۴,۰
73,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","من برای خرید گوشی خیلی تحقیق کردم و بالاخره به این نتیجه رسیدم که این گوشی از همه بهتره
از صفحه نمایش شروع می کنیم که با فناوری ips و ۴۰۳ مگا پیکسل بر هر اینچ
شاید شما بگید که سوپر آمولد از این بهتره ولی صفحه ips را اول شرکت اپل ساخت و اینکه رنگ ها رو بر خلاف سامسونگ واقعی نشان می دهد
به سراغ جنس بدنه می رویم
جنس بدنه این گوشی از شیشه است که در مقابل باسامسونگ که پلاستیک هست بهتره وفریم کنار دستگاه از پلاستیک هست به علت آنتن دهی بالا
Cpu
این گوشی از تراشه کوآلکام .اسنپ دراگون 665 که به دو قلب 2.2چهار هسته و 1.8 چهار هسته که در جمع 8 هسته است و نیروی بسیار بالایی نسبت به رقبای خود دارد
حرف بعضی از دوستان عزیز را قبول دارم که می گفتند در هنگام کار لگ داره اما با یک بروز رسانی ساده از miui10به11 بسیاری از لگ ها برطرف شد و یک چیز هایی هم به آن اضافه شد مانند افزایش دهنده سرعت بازی","جواد کوچک زاده
در تاریخ ۱۷ بهمن ۱۳۹۸",۷,۱
74,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",عالیه,"کاربر دیجی‌کالا
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۱,۰
75,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",با سلام من این گوشی رو دارم خیلی هم تحقیق کردم تو خریدش شک نکنید پول قطعات گوشی رو میدید نه پول برند با تشکر از دی جی کالا,"حسین رجبی
در تاریخ ۱۶ بهمن ۱۳۹۸",۲۱,۱
76,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",تو این قیمت بهترین انتخابه شک نداشته باشید جنسش عالی و کراییش بالاتر از رقباشه,"کیوان اراوندی
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۵,۱
77,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","سلام من یه هفته س خریدمش از بیرون
سرعتش عالیه و حافظه داخلی ش چهل و هشت گیگ قابل دسترسه از شصت گیگ
طراحیش و قاب پشتش واقعا جذبت می‌کنه. نسبت ب پولی ک میدی کلی امکانات داره. مثلاً وقتی تو جیبت میذاری و گرد و خاک می‌ره تو اسپیکرش یه قابلیت داره ک دمنده ش فعال میشه و گرد و خاک و با صدای بوق بلند و اون دمنده ک گفتم پس میزنه","بهروز ابوذر جیرنده
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۶,۱
78,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",گوشی خوبیه فقط سنگینه خیلی,"فرزاد فقیه
در تاریخ ۱۶ بهمن ۱۳۹۸",۶,۵
79,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",واقعاً عالی حرف نداره,"سید باقر موسوی
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۶,۰
80,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",سلام دوستان من با توجه ب نقدهای دوستان تازه این گوشی رو خریدم...البته من بیشتر خریدام از دیجی بوده...*ولی الان دیجی نسبت ب بازار واقعا باید بگیم ک گرونتره...*من این گوشی رو ب همه دوستان پیشنهاد میکنم و در خریدش شک نکنید.بی شک بخرید,"پیام بیرانوند
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۷,۱
81,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",حرف نداره,"علی آرادمهر
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۵,۲
82,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","دوربینش واقعا عالیه
عکسایی ک میگیری برابری میکنه با ایفون ۷پلاس
باطری خیلی خیلی قویه و‌ کااامل ۱روز نگه میداره با اینکه از صب ک ۱۰۰درصد بود تاشب ک شد۳۰درصد ی سره نت گوشی روشن بودو درحال دانلود و شخصی سازی گوشی بودم
اثر انگشتش خیلی سریعه.تازه فیس ایدی هم داره و با چهره ی طرف باز میشه.بدون خطا
خلاصه ک عالی
شک نکنید توخریدش","حمیدرضا حسینی
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۱,۰
83,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","گوشی خوبیه من الان یک ماهه حدودا خریدم نوت 8 خریدم بهد از چندین ماه تحقیق
تا الان راضیم","غلامرضا کمانکش
در تاریخ ۱۶ بهمن ۱۳۹۸",۷,۰
84,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",سلام من سه روز این گوشی رو خریدم واقعا راضیم . باتری ، دوربین ،سرعت و ... هیچ ایرادی نمیشه گرفت . توی این رنج بهترین گزینه اساعالیه,"پویان نجفی
در تاریخ ۱۶ بهمن ۱۳۹۸",۸,۰
85,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","حرف شما کاملا درست است
الان من گلکسی J5 دارم از ۳ سال پیش الان داره بدنه گوشی از هم می‌پاشه و چند تا از قسمت های سمت اسپیکر تلفن برای زنگ زدن ریخته بیرون
باتریش ۲۵۰۰ بود الان از ۱۵۰۰ هم بد تر عمل می‌کنه درحد ۱ ساعت بازی نصف شارژش تموم میشه تازه قبلاً در ۵۰ دقیقه سارژ میشد ولی الان ۳ ساعت طول می کشه تا باتریش پر شه
یکی از دوستانم همین رو خریده واقعاً راضی هست","کاربر مهمان
در تاریخ ۱۶ بهمن ۱۳۹۸",۷,۱
86,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","باسلام . امیدوارم تجربیات استفاده از این گوشی کمک به دوستان بکند .
بنده تعمیر کار موبایل بوده ، گوشی فوق از لحاظ ظاهری واقعا هیچ چیز کم ندارد . تمام پوشیده شده از محافظ گوریلا گلس - برخلاف وزن بشدت سنگینش خوش دست هست - برجستگی دوربین هم با گلس لنز محافظت میشه - در اجرای نرم افزارها و سنگین ترین بازی ها هیچ لگی نداشته - سرعت شارژ خوب- نگهداری باتری بالا - بسیار روان - از لحاظ کیفیت واقعا با سامسونگ رقابت میکنه و اگر بهتر عمل نکنه ضعیف تر نیست -
اما از لحاظ دوربین ظاهری بسیار گول زننده داشته - کیفیت عکسها در روز بسیار مطلوب اما در شب هیچ گونه توقعی ازش نداشته باشید گرچه 90درصد میان رده ها همین وضعیت رو دارند . امیدوارم کمکی به روند خرید دوستان کرده باشم.
ضمناتمامی قطعات دستگاه جهت تعمیر در تمامی بازار ها موجود است .","محمد توسلی
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۷,۰
87,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",از بیرون تهیه کردم .از همه نظر فوق العاده.اصلا تو خریدش شک نکنین,"مرجان تدبیری نیا
در تاریخ ۱۶ بهمن ۱۳۹۸",۱۱,۰
88,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",به نسبت پولی ک میدید گوشی خوبیه من دوماهونیمه خریدم دارم ازش استفاده میکنم دوربینش راضی کننده س، اما تاالان چندبارهنگ کرده وزنش خیلی سنگینه ب نسبت گوشی های دیگه، و دوربینش هم بیرون زدگی داره سرعتش خیلی خوب بود ولی یک هفته س ک آپدیت کردم سرعتش ب نسبت قبل پایین اومده,"m.s akbarzade
در تاریخ ۱۶ بهمن ۱۳۹۸",۶,۱۴
89,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",عالیه من چند روزه که خریدم اصلا شک نکنید نسبت به قیمتش خیلی خوبه. دوربیناش خیلی خوبه ولی نه در حد ۴۸ ولی واقعا خوبه. سلفیش خیلی عالیه,"بهار میرزایی
در تاریخ ۱۶ بهمن ۱۳۹۸",۹,۰
90,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰",بابت خرید این گوشی پیشنهاد می کنم عالی است,"فرهاد غیاث پور
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۵,۰
91,گوشی موبایل شیائومی مدل Redmi Note 8 M1908C3JG دو سیم‌ کارت ظرفیت 64 گیگابایت,"۲,۹۰۰,۰۰۰","واقعن با آیفون ۸ برابری میکند !

بعد از استفاده به این نتیجه رسیدم!
قبل از این اپل داشتم خیلی محدودش کردن این دستگاه را انتخاب کردم","رامین اسدی
خریدار
در تاریخ ۱۶ بهمن ۱۳۹۸",۸,۲
