,name,price,comment,data_person,likes,dislikes
66,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",من گوشی رو خریدم ولی بالافاصله بعد نصب حین سلفی هنگ کرد بعد بع دنبالش ریستارهای خود بخودی و بالا نیومدن گوشی..چقدر دلم میخاست با اون ویژگیهای عالی به نسبت قیمت برام کار میداد ولی افسوس .و مرجوعیش کردم,"افشین حدیثی
خریدار
در تاریخ ۴ دی ۱۳۹۸",۷,۳
67,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",سلام این گوشی بعد از نصب ووارد شدن به اینستا هنگ میکنه .خودبهخود ری استارت میشه ولی روی لوگو میمونه ودیگه خاموش نمیشه .,"محسن مشهدی کریم
خریدار
در تاریخ ۳ دی ۱۳۹۸",۲۰,۳
68,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",تو این محدوده قیمت جزو بهترین هاست,"qasem kh
خریدار
در تاریخ ۳ دی ۱۳۹۸",۱,۸
69,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشی منم مشکل هنگ کردن داشت هر وقت وارد اینسنا میشدم بعد از چند دقیقه هنگ میکرد اینستا با برنامه OGInsta+ وارد شدم این مشکل حل شد,"رویا بابایی
خریدار
در تاریخ ۲ دی ۱۳۹۸",۱۰,۶
70,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",با گوشی ایسوس قبلا کار کردم ، اونی ک قبلا دیدم سرعتش عالی بود البته cpu اون گوشی اینتل بود (سری اول گوشیای ایسوس)، امیدوارم اینم مثل همون سری اولیا باشه,"اسماعیل رفیعی
در تاریخ ۲ دی ۱۳۹۸",۴,۴
71,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",سلام دوستان منم این گوشی رو خریدم همانند دیگر دوستان بعضی مواقع هنگ میشه و روی لوگو ی ایسوس میمونه . آیا کسی تونسته مشکل رو حل کنه البته آخرین بار که دقت کردم بعد از نصب اینستا اینطور شد,"محمد امین مهرابی
در تاریخ ۲ دی ۱۳۹۸",۱۴,۱
72,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",هنگام تماس، بعد از گذشت دو سه دقیقه، ریست میشه ولی بالا نمیاد، اجبارا دستی خاموش و روشنش می کنیم. انگار همه مشکلِ بورد دارند.,"م پورروحانی
خریدار
در تاریخ ۱ دی ۱۳۹۸",۸,۱
73,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",نسبت به قیمتش راضیی کننده س ولی اشکالات فوق را هم دارد.,"غلامرضا دارابی
خریدار
در تاریخ ۱ دی ۱۳۹۸",۴,۲
74,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشیه خوبیه و قابلیت اجرایی خوبی داره,"حسین قنبری
خریدار
در تاریخ ۱ دی ۱۳۹۸",۲,۵
75,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشی خوبیه ولی هنگ میکنه من چند روزه که تحویل گرفتم ولی متاسفانه امروز درخواست مرجوعی دادم چون توی دو روز سه بار هنگ کرده و تا به صورت دستی خاموش وروشن نشه دیگه بالا نمیاد فک کنم نیاز به تعویض برد داشته باشه به همین دلیل درخواست مرجوعی دادم,"احسان خسروی اصیل
خریدار
در تاریخ ۱ دی ۱۳۹۸",۱۶,۳
76,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",از لحاظ قیمت عالی هست از لحاظ مشخصات خیلی خوب هست باتری ۵۰۰۰ برا این گوشی خیلی خوب هست.و ی نکته که هست اندازه ی باتری ۵۰۰۰ بهت کارایی نمیده زود تحلیل میره,"ابراهیم اسماعیل پور
خریدار
در تاریخ ۱ دی ۱۳۹۸",۳,۵
77,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","اصلا راضی نشدم چون جلوی فردی که کادو داده بودم
هنگ کردن و بحالت ری استارت رفتن","وهاب غلاميان
خریدار
در تاریخ ۳۰ آذر ۱۳۹۸",۹,۰
78,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",الان یکماهه که خریدم هر روز گوشیم هنگ میکنه و لوگوی ایسوس و نشون میده یا میزنه اندروید در حال بروز رسانی هست .نمیدونم مشکلش چیه ولی نظرم عوض شد اصلا خوب نیست,"mahnaz barati
خریدار
در تاریخ ۳۰ آذر ۱۳۹۸",۰,۵
79,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",سلام ، گوشی خیلی خوشگل خوش دستیه و امکاناتشم نسبت به قیمتش خوبه ولی متاسفانه لگ و هنگ زیاد میکنه ، بردمش نمایندگی میگه بردش باید تعویض بشه من یه هفتس تحویل گرفتم و دیجی کالاها هم چون 7 روزش گذشته مرجوعش نمیکنه.,"عباس محمدزاده
خریدار
در تاریخ ۳۰ آذر ۱۳۹۸",۱۱,۰
80,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",سلام من دو تا گوشی از این مدل خریداری کردم متاسفانه هر دو مورد خراب است به نمایندگی مراجعه کردم اعلام کردن باید برد هر دو گوشی تعویض شود,"سعید لطفی پور
خریدار
در تاریخ ۳۰ آذر ۱۳۹۸",۱۲,۱
81,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","به خاطر تخفیف آن رو خریدم
کاور و محافظ صفحه نمایش اون به سختی گیر می آد و گرون هستن
من یک ماهه که خریدم و الان خراب شده","مهدی خزایی
خریدار
در تاریخ ۲۹ آذر ۱۳۹۸",۱۰,۴
82,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",بنده تو شگفت خریدم به عنوان گوشی دوم استفاده می کنم ، کاملا راضی هستم اما قاب و گلس گوشی تو بازار اصلا موجود نیست و از فروشنده محترم درخواست پشتیبانی بابت وسایل جانبی گوشی رو دارم .,"محسن علی زاده
خریدار
در تاریخ ۲۹ آذر ۱۳۹۸",۱,۵
83,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",۷ ماه پیش برای خواهرم گرفتم و دیدم عالی در اومد و اینبارم برای خودم گرفتم. فقط مشکل فنی داشت که مرجوع کردم تا مشکل حل شه و یکی دیگه بگیرم دوباره. اونقدر گوشیه خوبیه که گوشیه ۲.۵ تومنی شیائومی و سامسونگ ۳ تومنی رو ترجیح نمیدم و خرج واسه اونارو ریختن پول توی جوب میدونم. با اینکه کارم یکسره با گوشی و سیستمه و برنامه نویسم، پول زیاد دادن پای گوشی رو اشتباه میدونم. اهنگی که گوش میکنی توی این گوشی توی اون گوشی هاهم همینه. اونا ۱۲۸ گیگ مثلا حافظه داخلی دارن، مگه چقدر میتونی اهنگو فیلمو مورد علاقتو بریزی؟ تازه اونا سایز صفحه بزرگتره و خیلی چیزای مصرف کننده‌ی باتریش بیشتر و بزرگتره و باتریش باز برعکس کمتره و این باعث مصرفه زوده باتریشون میشه. در کل سلیقم اینه و کسایی که قصد ندارن زیاد پول پای گوشی بدن و یه برند سابقه دار رو هم میخوان، این گوشی عالیه. تنها بدیش به نظرم اینه که داره کم کم قدیمی میشه و تا سال دیگه توی بازار پیدا نمیشه. اگه دیجی کالا بتونه خودشو از این کالا بی نیاز کنه خوب میشه. خیلی نگران دوباره خریدنشم :(,"علیرضا فریدونی
خریدار
در تاریخ ۲۹ آذر ۱۳۹۸",۲,۸
84,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",موافق خرید این گوشی هستم.,"علی جوادی
خریدار
در تاریخ ۲۹ آذر ۱۳۹۸",۰,۴
85,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","هر چند دقیقه تاچش عمل نمی کند و بایستی قفل و مجددا باز کنی.
در موقع تایپ حروف شروع به تکرار در در نوشتن بدون اراده شما می شود","محمد محمدزاده
خریدار
در تاریخ ۲۹ آذر ۱۳۹۸",۷,۰
86,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",ارزش نداره اصلا ارزش نداره ولطفا نگید نصبت به قیمتش همینه.چون قیمتش پایینه پولمو بندازم دووور؟,"مهدی جعفری
خریدار
در تاریخ ۲۸ آذر ۱۳۹۸",۹,۱
87,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشی خوبیه نسبت به قیمت و امکاناتش ولی کاور و گلسش بیرون گیر نمیاد حتما از دی جی کالا اونم سفلرش بدید و ریسک نکنید,"کاربر دیجی‌کالا
خریدار
در تاریخ ۲۷ آذر ۱۳۹۸",۴,۴
88,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",در خرید این گوشی تردید نکنید با این قیمت هیچ گوشی بهتر از این نمیشه خرید,"علیرضا پورمیرزائی
خریدار
در تاریخ ۲۷ آذر ۱۳۹۸",۳,۵
89,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",از هر لحاظ خیلی خوبه کیفیت و کاراییش نسبت به قیمتش عالیه مخصوصا باتریه خوبی که آدمو از پاور بانک تا حدودی بی نیاز میکنه,"حمیدرضا بیکی
خریدار
در تاریخ ۲۷ آذر ۱۳۹۸",۲,۴
90,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",نسبت به قیمتش خیلی خوبه,"محمدمهدی مهدوی
در تاریخ ۲۷ آذر ۱۳۹۸",۲,۳
91,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","سرعت عمل خوبی داره و یه کاری که باید بکنید گوگل پلی رو اپدیت کنید ولی اول برنامه شکن رو از بازار نصب کنید تا تونید گوگل پلی رو اپدیت کنید.
باطری رو تا ۱۰۰ در صد شارژ کنید ، و با گوشی انقدر کار کنید تا باطری خالی بشه و خاموش بشه بدون این که گوشی رو روشن کنید بزنید ۱۰۰ در صد شارژ بشه بعد روشن کنید اگه باطری ۱۰۰ در صد بود که هیچی در غیر این صورت دوباره بزنید شارژ بشه تا باطری کالیبر بشه.
من الان ۴ ساعت دارم با هاش کار میکنم هنوز ۳۵ درصد از باطری استفاده شده و تا ۱۱ ساعت دیگه هم میتونه جواب گوشی باشه.
به گوشی موج منفی ندید شاید اول کار یکم اذیت کنه ولی بعدش بهش عادت میکنید و عاشقش میشود.
من که راضی...","علی اقوزلو
خریدار
در تاریخ ۲۶ آذر ۱۳۹۸",۴,۲
92,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",قیمت مناسب، با توجه به امکانات عالی,"سجاد شکوری
خریدار
در تاریخ ۲۶ آذر ۱۳۹۸",۱,۲
93,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",ارزش خرید داره,"پژمان پری یاری
خریدار
در تاریخ ۲۶ آذر ۱۳۹۸",۱,۲
94,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",ظرفیت باطری خوبه ولی دوومش فرقی با یه گوشی معمولی نداره. شاید چون مصرف گوشی بالاست حتی وقتی در حالت سیف پاور قرار میدیم. اینکه خیلی از نرم افزارها هم روش باز نمیشن یعنی نصب میشن ولی موقع باز شدن کلوز میشن هم میره رو مخ. ولی زیبا و مستحکمه. بسته به قیمتش البته در مقایسه با قیمت گوشی تو این روزا بد نیست. اما در کل قیمت لوزام دیجیتال این روزا رو مدار عدالت نمیچرخه و ما مجبوریم عملا از بدترین چیزها استفاده کنیم.,"مهدی محمدی
خریدار
در تاریخ ۲۶ آذر ۱۳۹۸",۱,۳
95,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","گوشی خوبیه اگر بخواهید گوشی سامسونگ بگیرید با امکانات کمتر از این باید دو برابر هزینه کنید
توی این رنج قیمت بهترین هست","علی سیدی
خریدار
در تاریخ ۲۶ آذر ۱۳۹۸",۱,۱
96,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",این گوشی با توجه به قیمتش حرف نداره حسگر اثر انگشت حافظه ۳۲رام۳گیگ اگر این قابلیتارو گوشی برند سامسونگ داشته باشه قیمتش زیر دوتومن نخواهد بود تازشم باطری۵۰۰۰ آمپر داره بنده تو تخفیف خریدم راضی هستم,"بهرام شبلی زاده لولیک
خریدار
در تاریخ ۲۶ آذر ۱۳۹۸",۱,۰
97,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",من اصلا پیشنهاد نمیکنم. سوزنش به جای سیم کارت نمیخورد من دادم بیرون با سوزن سامسونگ بازش کردن.اینستاگرام به زووور رفت. بعضی برنامه هارو باز نمیکنه. والبته پشتیبانی بسیار ضعیف دیجی کالا,"مهسا شکیب فر
خریدار
در تاریخ ۲۵ آذر ۱۳۹۸",۵,۲
98,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","باتری خوب، دوربین معمولی، کیفیت بلندگو خیلی بد، هندزفری عالی
من توی تخفیف گرفتم ۱۲۰۰ پشیمونم. مبلغ ناچیزی اضافه میکردم شیائومی میخریدم بشدت سود میکردم","حافظ شکاری
خریدار
در تاریخ ۲۵ آذر ۱۳۹۸",۰,۰
99,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",با این قیمت واقعا قابل قبول است و حس رضایت از خرید را ایجاد میکند.,"محمد (مصطفی) حسینی فرد
در تاریخ ۲۵ آذر ۱۳۹۸",۲,۰
100,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",تو بازار این سخت پیدا میشه اینجا با تخفیف خوبی گرفتم حالت استند بای 4g یکماه باتری دارید!!!!,"مجتبی قناعت
خریدار
در تاریخ ۲۵ آذر ۱۳۹۸",۱,۰
101,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشی بسیار کار کروبی دازد,"منصوره ادریسی عراقی
خریدار
در تاریخ ۲۴ آذر ۱۳۹۸",۱,۰
102,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",دوماه پیش این گوشی را از دیجی کالا خریدم ،وقتی زنگ میخورد گوشی قفل میشد تا میومدی قفلش را باز کنی طرف قطع میکرد،گفتم عیبی نداره ،دوربین اش هنگ کرد از ابتدا بعد درست شد،بعد از دو هفته یکدفعه گوشی به مدت یک ساعت رفت روی سرچ هنگ کرد هرچی دکمه خاموش و روشن را زدم روشن نشد بردم نمایندگی بعداز چندبار تماس گفتن مادربرد باید تعویض بشه ،بعدازگذشت 12روز تماس گرفتم نمایندگی گفت مادربرد وباطری باید تعویض بشه،یک ماه ونیم دیگه تماس بگیرید،حضوری رفتم نمایندگی ایسوس گفتن ما تحریم هستیم باید تا دوماه صبر کنید ماسفارش قطعه دادیم ،اصلا این گوشی را نخرید چون نمایندگی اصلا قطعاتش رو نداره,"مرجان الهی
خریدار
در تاریخ ۲۴ آذر ۱۳۹۸",۶,۱
103,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",به نسبت قیمت ایرادی نداره و ارزش خرید داره,"علی اسدیانی
خریدار
در تاریخ ۲۴ آذر ۱۳۹۸",۲,۰
104,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","نسبت به قیمت واقعا گوشی میان رده خوبی محسوب می شود.
باتری قدرتمند 5000 میلی آمپر بسیار نقطه مثبتی است.
فقط جنس کابل داخل جعبه زیاد مناسب نبوده و خشک است.
سرعت و پردازش به خوبی و قابل قبول انجام می شود.
اندروید نوقا بر روی گوشی نصب است.","محمد شجاعی
خریدار
در تاریخ ۲۴ آذر ۱۳۹۸",۲,۰
105,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",در کل مزایا نسبت به معایب بیشتره و پیشنهاد میکنم,"حسین عقیلی آشتیانی
خریدار
در تاریخ ۲۴ آذر ۱۳۹۸",۱,۰
106,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",کسایی که میگن هنگ میکنه بخاطر اینه که نمیدونن رم 3 همچین چیزاییم داره iphhone11 که نخریدی....,"محمد حسین مبرهنی
خریدار
در تاریخ ۲۲ آذر ۱۳۹۸",۲,۱
107,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشیه عالیه,"مبین عظیمی
در تاریخ ۲۲ آذر ۱۳۹۸",۳,۱
108,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",کوشی خیلی عالیه باتری که حرف نداره...بلندگوهاش که میترکونه...هنگ که اصلا نمیکنه ...الان چند وقته خریدم گوشیو خدایی خیلی ازش رازیم...با این رنج قیمت خیلی عالیه...با جی ۵ پرو سامسونگ برابری میکنه...,"علی غلامی
در تاریخ ۲۲ آذر ۱۳۹۸",۱,۱
109,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",حسگر اثرانگشت، رابط کاربری خوب، طراحی شیک و از همه مهمتر قیمت قابل‌رقابت با برندهای دیگر و کیفیت قابل‌قبول آن را می توان اشاره کرد. تنها مورد ضعف اندروید 7 آن است که مدتها است از سوی شرکت سازنده، بروزرسانی برای ان ارائه نشده است.,"پژمان شیخ الاسلامی نسب
خریدار
در تاریخ ۲۱ آذر ۱۳۹۸",۳,۱
110,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",سلام من این گوشی را سفارش دادم و به دستم رسیده است.دوربین جلو و سلفیش خیلی کیفیتش بالاس و خیلی دیر شارژش تمام میشه . من ساعت ۵ ازشارژ کشیدمش یکسره باهاش کارکردم تا ساعت ۱۱:۵۰از ۱۰۰درصد شد۷۶درصد یک کلام خطم کلام این گوشی بهترین گوشی دنیاس.,"کاربر دیجی‌کالا
خریدار
در تاریخ ۲۰ آذر ۱۳۹۸",۲,۰
111,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","هنگ میکنه هنگ
لوازم هم تو بازار نیست","مسعود بشکم
خریدار
در تاریخ ۱۹ آذر ۱۳۹۸",۱,۲
112,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",خوبه ولی زیاد باحال نیست,"فریبا میرزایی
در تاریخ ۱۸ آذر ۱۳۹۸",۱,۳
113,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",همه چیزش خوبه راضی ام,"مجتبی حاجبی
در تاریخ ۱۸ آذر ۱۳۹۸",۳,۱
114,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",خوبه ولی لوازم جانبیش کم پیدا میشه,"وحید ادیبی
در تاریخ ۱۸ آذر ۱۳۹۸",۲,۱
115,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",باطریش قویه،اما دیر شارژ میشه,"زهرا قاسمی
در تاریخ ۱۸ آذر ۱۳۹۸",۳,۱
116,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",من دوتا از این گوشی خریدم که هردوتاش مشکل ریست و هنگی داره.,"علی حسام
خریدار
در تاریخ ۱۸ آذر ۱۳۹۸",۶,۳
117,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",بسیار عالی,"مرضیه محسنی
در تاریخ ۱۸ آذر ۱۳۹۸",۱,۲
118,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",من که راضی بودم,"کاربر دیجی‌کالا
در تاریخ ۱۸ آذر ۱۳۹۸",۹,۶
119,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",گوشی هیچ گونه کمبودی نداره و از هر نظر فکرش رو کنید عالیه ، حتما پیشنهاد میکنم بخرین,"محمد کامی فر
در تاریخ ۱۸ آذر ۱۳۹۸",۲,۴
120,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰","باتوجه به گران شدن گوشی در اثر بالا رفتن دلار،خریدش کاملا بصرفه س.
با این مشخصات هیچ گوشی دیگه ای نمیشه در این رنج قیمت خرید","فاضل ذراتی
در تاریخ ۱۸ آذر ۱۳۹۸",۲,۲
121,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",این گوشی دیگر قدیمی شده و به نظر من حتی اگر قصد خرید گوشی با قیمت پایین داریم با همین هزینه می توان گزینه های بهتری را مد نظر داشت.,"سیدحمیدرضا سطوتی
در تاریخ ۱۸ آذر ۱۳۹۸",۱,۳
122,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",کلا ایسوس تا زنفون چهارش به درد نمیخوره همش هنگ میکنن خیلی داغ میکنه و بعد از یک سال همش خاموش میشه باطریشون هم زود خراب میشه ولی از زنفون پنج خوب شدن,"کریم دهقانی
در تاریخ ۱۸ آذر ۱۳۹۸",۲,۲
123,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",دو سال دارم این گوشیو و تو این رنج قیمت حتما پیشنهادش میکنم، باطریشم فوق العادس، فقط حتما کاور براش بگیرید قابش خیلی جذب رد انگشتش بالاس,"Jokey T
در تاریخ ۱۸ آذر ۱۳۹۸",۱,۱
124,گوشی موبایل ایسوس مدل Zenfone 3s Max ZC521TL دو سیم کارت ظرفیت 32 گیگابایت - با برچسب قیمت مصرف کننده,"۱,۱۸۵,۰۰۰",این گوشی در رده خودش از بهترین ها حساب میشه ، سیستم مناسبی برای استفاده روزمره داره !,"پویا شهیدی
در تاریخ ۱۸ آذر ۱۳۹۸",۱,۱
